Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CompRatio,SatisfactionScore,WorkLifeFlag,IncomePerYearExp
28,2,721,1,5,2,1,2,0,38,2,1,2,1,1,2334,6800,1,1,12,3,3,1,1,1,3,1,0,0,0,0.5337369564479615,2.3916308895257803,0,1167.2827237516917
31,2,463,1,6,4,3,1,0,79,2,1,4,1,2,2500,7822,4,0,14,3,3,0,13,1,1,11,9,5,9,0.5716336442264128,1.908706141463394,0,177.78546361281724
19,1,597,1,1,1,4,2,0,97,1,1,7,1,1,2338,21006,0,0,20,4,1,0,1,4,4,0,0,0,0,0.4113856290709642,1.6438479261196473,0,1129.3280708847901
35,2,1145,2,11,4,1,2,0,74,2,1,7,1,2,3608,7126,5,0,23,4,2,0,11,3,3,6,4,1,4,0.6271369933398596,2.0,0,303.08929162098013
41,1,803,2,18,2,1,1,0,62,2,2,7,2,2,6513,10963,4,0,13,3,3,0,8,2,3,3,2,0,1,1.1319271778555688,2.539743806824966,0,676.774608112301
40,1,775,1,13,3,4,2,0,40,1,1,6,3,1,2193,15715,7,0,15,3,3,0,4,3,3,1,0,0,0,0.4845584048950431,3.107167856534674,0,423.0844033477845
30,2,395,1,25,4,3,2,0,76,2,1,4,2,1,2636,18196,3,0,18,3,2,0,4,2,2,1,1,0,1,0.6027267297146366,2.454252631555315,0,738.728214964302
28,1,1304,1,2,1,1,2,0,80,2,1,7,1,0,3125,16462,0,0,12,3,2,0,5,2,3,3,2,0,1,0.5708449669451616,1.9073786799831476,0,478.63014138820176
31,2,952,1,11,2,3,2,0,58,3,1,3,3,1,2604,22110,4,1,13,3,2,0,7,2,1,5,3,0,4,0.5568190345037081,2.9674824581984023,0,311.6628704460724
27,1,1494,2,1,2,4,1,1,91,3,1,8,2,0,2912,15762,2,0,14,3,3,1,5,3,3,3,2,0,2,0.5061012704828828,2.6496981767992462,0,485.3932934989582
46,1,1229,1,26,2,1,1,1,96,2,1,2,1,2,4200,22587,2,0,18,3,1,0,16,2,3,4,2,0,3,0.9602899712893123,1.1468274834746461,0,281.90246766069083
35,2,331,1,26,2,1,2,1,80,2,2,6,3,1,5824,13721,1,1,17,3,3,0,9,1,3,8,6,6,6,1.04927779749931,3.476270123466005,0,543.177390876953
28,0,258,2,19,2,2,2,1,77,1,2,7,1,1,5491,21346,6,0,18,3,3,0,9,4,2,4,4,4,4,0.9542741725919242,2.3333333333333335,0,557.5739031972213
30,2,206,1,7,3,1,1,0,34,2,1,6,2,2,1272,22258,1,0,12,3,3,0,1,3,3,1,0,0,0,0.28927347914453316,2.0195102503443536,0,631.2438282943785
37,1,414,1,15,2,1,3,1,79,2,2,4,2,1,5892,6156,2,0,14,3,1,1,9,4,2,6,2,0,3,1.1621750963808668,2.4903551508979382,0,584.8154827099237
32,2,1083,2,13,3,1,1,0,74,3,2,7,3,1,7766,19088,3,0,12,3,1,2,9,1,2,1,0,0,0,1.3495858411738306,1.7880714258810555,0,728.0652694265532
34,1,518,1,14,3,2,1,1,63,3,3,2,3,0,9939,22735,4,0,11,3,1,1,14,3,3,1,0,0,0,2.272384464050828,1.8384072109498846,0,653.9514478174495
35,2,655,2,11,2,1,2,1,66,2,2,7,2,1,8005,5726,1,0,11,3,2,1,8,5,3,7,5,3,3,1.3911662482039575,2.3333333333333335,0,793.8197501682866
22,1,221,1,11,2,1,1,0,46,2,1,3,3,2,2565,25404,1,0,18,3,3,0,3,2,1,3,2,3,3,0.5864951266842299,2.6777507410284462,0,717.6873490352573
22,1,528,1,6,2,3,3,0,96,1,1,5,1,1,2515,21141,0,0,19,3,1,0,1,4,3,0,0,0,0,0.5114375715942181,1.9678208135057622,0,1109.1455236516736
29,1,540,1,2,2,3,2,0,50,2,1,6,3,2,2257,3606,8,1,18,3,3,0,5,4,3,3,2,1,2,0.5160548804279398,2.930783289736353,0,422.38882365076205
28,2,110,1,23,3,1,2,0,49,2,1,2,3,1,2050,12640,4,1,13,3,2,0,6,3,3,4,2,0,2,0.468832739638634,2.5213179283372757,0,284.6530350046016
44,1,596,1,7,2,3,1,1,55,2,2,5,3,1,6539,23251,2,1,17,3,2,0,14,3,3,5,4,0,4,1.2547009154872681,2.236630554820447,0,446.3197892421915
25,1,199,1,4,2,3,2,0,62,2,1,4,1,1,2710,12689,0,0,17,3,2,0,1,2,2,1,0,0,0,0.5653538754404897,2.3173091806243242,0,1107.493588820238
30,1,1052,1,1,3,1,4,0,58,3,1,7,1,2,2348,8350,1,1,11,3,1,0,3,2,3,3,2,1,2,0.4274712724011726,2.3774254037084437,0,538.4259174929282
23,2,1435,1,1,1,4,1,0,65,2,1,7,2,2,3280,21834,1,1,15,3,1,0,5,3,3,5,3,1,3,0.5917851943690535,1.766094365430281,0,478.05034961737726
41,1,445,1,4,1,1,4,0,40,1,1,6,3,0,2359,12602,2,0,15,3,4,1,3,3,2,1,1,0,0,0.4504122854055507,3.7695927141301153,1,589.98864153233
35,1,609,1,11,3,2,3,0,62,2,1,4,1,2,4119,4893,1,0,17,3,2,0,10,4,1,10,2,1,7,0.9418966743929976,2.122122570963654,0,374.5323685268156
50,2,1196,1,24,2,1,1,1,88,2,1,2,3,2,2534,10313,1,0,15,3,3,0,4,2,2,3,1,0,0,0.5795243848920969,2.881722583941116,0,558.0783340978493
41,1,680,1,9,3,1,3,0,69,3,2,4,2,1,6431,6044,2,0,17,3,2,1,10,3,2,7,4,3,7,1.2729563343121497,2.6666666666666665,0,595.9612289982396
37,2,283,1,14,3,1,1,0,70,2,3,6,1,1,8831,10449,2,1,18,3,3,0,14,1,2,1,1,0,1,1.6361533303893299,1.8516122382642095,1,639.5189045870184
32,2,635,2,1,2,1,2,1,57,2,2,7,2,1,10018,5420,1,0,11,3,2,1,12,4,3,12,7,4,7,1.7409563733417717,2.4993635845036684,0,745.7483768808129
31,2,389,0,17,4,0,3,1,86,3,1,1,1,1,2921,21538,0,0,16,3,3,0,2,3,2,1,0,0,0,0.7469922354191343,2.7114502666104734,0,937.3253141935726
39,2,760,1,9,2,2,1,0,57,2,2,2,3,1,7474,13293,3,0,12,3,3,0,10,2,3,5,4,0,2,1.559101213931243,2.459669215963082,0,679.4796933255984
26,1,448,0,20,3,3,2,0,62,1,1,1,3,1,2539,23011,0,1,14,3,2,0,4,2,1,3,3,0,0,0.6197340718058989,2.66835673734674,1,739.4717711989591
32,2,884,1,5,3,3,2,0,44,2,1,2,3,0,3182,17408,3,1,13,3,1,1,10,1,2,7,7,5,5,0.7274882597841148,2.2797974183677043,0,289.2757862087016
31,1,540,1,3,3,1,4,0,35,3,1,5,2,2,4097,4245,1,0,12,3,1,0,7,2,1,7,2,6,7,0.9368423996768631,2.6311404232904416,1,496.911211908594
28,1,468,1,20,2,1,3,1,73,2,1,5,3,2,2585,14778,1,0,22,3,2,0,1,3,1,0,0,0,0,0.5910972545584887,3.1933147946728844,1,1130.0748266421933
29,0,290,1,27,2,3,2,1,82,1,1,6,1,2,4688,21902,5,0,16,3,3,0,6,4,3,2,2,1,2,0.8711578130561042,2.1575441315769224,0,604.4046217293657
30,1,707,0,6,3,1,3,0,71,2,1,2,3,0,2307,9418,5,0,11,3,3,0,6,1,2,4,2,0,2,0.5733710023573797,3.1556677377527453,0,307.1096054026719
39,2,1187,1,8,4,2,3,1,83,3,1,4,3,2,3071,10920,1,1,11,3,3,0,4,3,2,4,3,0,2,0.7021597594600305,3.0,0,614.2834202725708
24,1,858,1,3,2,3,1,1,93,2,1,2,1,1,3996,9329,5,0,13,3,3,0,5,4,3,2,2,0,2,0.9137288293331186,2.0009742140821305,0,626.7411394848294
42,1,479,1,10,1,4,2,0,62,3,2,4,3,1,7073,23260,1,1,13,3,1,0,14,2,3,5,4,3,4,1.381246034790935,2.244601291095035,0,503.57021372386794
29,1,1009,1,9,2,4,1,1,89,2,1,2,3,0,4369,8486,6,0,14,3,2,0,6,3,2,1,0,0,0,0.9989443486214049,2.4942738501382715,0,629.4084953308453
28,1,402,1,18,3,1,4,0,78,3,1,6,2,0,2150,16865,1,1,16,3,1,0,6,3,2,6,2,4,5,0.43727512148226516,2.7600389551539326,0,435.79431673994003
44,2,1140,1,12,2,1,2,0,61,2,2,6,2,1,7087,14251,4,0,19,3,2,2,13,1,3,6,5,0,6,1.284204831711513,2.558737975452197,0,515.0786447832039
53,2,539,1,2,2,2,2,0,69,2,5,3,2,1,19853,23078,3,0,13,3,4,1,27,2,3,15,6,3,6,4.098801848126009,3.0,0,709.1634780248226
35,1,907,2,6,2,1,1,0,43,1,2,7,2,2,6657,11732,5,0,14,3,2,0,9,2,3,1,0,0,0,1.1569324955161566,1.9721181639143062,0,634.8391136451438
38,1,381,1,1,3,1,1,1,67,2,3,2,3,0,11510,14127,6,0,11,3,3,1,19,3,2,16,4,11,5,2.386031936893241,2.7186426269662087,0,568.4362365427012
27,1,888,1,3,2,1,2,0,60,1,1,5,2,1,1726,16099,1,0,13,3,2,0,1,4,3,1,0,0,0,0.34659797704581763,2.3333333333333335,0,863.3361801235691
47,2,648,1,1,2,1,1,0,95,2,2,2,3,1,5375,19231,8,1,13,3,3,0,22,2,2,1,0,0,0,1.2169855797746785,2.6666666666666665,0,231.60226673138504
24,2,224,2,6,3,1,3,0,54,2,1,7,2,2,5185,26675,1,0,11,3,4,0,5,0,3,5,3,0,2,0.90115993608204,3.271876359773679,0,919.6576290848942
18,0,263,1,8,1,2,2,0,77,2,1,2,2,2,1981,13653,1,0,12,3,3,0,0,0,3,0,0,0,0,0.4393036958643305,3.2429963727557256,0,1815.108430791634
29,2,307,1,3,3,4,1,1,85,1,1,5,1,1,2601,7370,6,0,13,3,2,0,10,2,1,7,6,0,6,0.5947756565820507,1.7430046914881738,0,238.4757258734655
26,1,443,0,16,4,1,2,0,59,3,1,1,2,0,2691,22741,0,0,11,3,2,0,8,2,1,6,6,1,0,0.6887003053797863,2.3333333333333335,1,292.377722712722
27,2,1391,1,17,3,4,2,1,32,2,1,2,3,0,2368,18875,4,0,13,3,1,1,5,1,2,3,1,0,2,0.5415247393902537,2.6123596635676765,1,476.683901120031
24,2,909,1,10,2,1,3,0,81,3,1,3,2,1,2246,3218,1,0,14,3,1,1,3,2,1,1,0,0,0,0.5135544243021608,2.3333333333333335,1,765.113362431983
41,1,865,1,15,3,5,2,1,42,2,1,6,3,1,2476,15600,8,0,15,3,4,1,5,3,3,1,0,0,0,0.5527931743609892,3.2770091181946093,0,359.6913328254077
30,0,600,1,21,2,2,4,1,76,1,1,6,3,1,2402,14671,1,1,23,4,2,0,2,2,2,2,0,1,0,0.5492094964947626,3.054866194455239,0,986.9799390367912
30,1,351,1,3,2,1,1,0,59,3,1,4,3,2,2842,15168,2,0,12,3,1,0,6,3,2,2,0,0,1,0.649804271980023,1.9263968886613618,0,391.2348614865839
19,1,589,1,1,1,4,3,0,99,1,1,7,1,1,2356,21014,0,0,20,3,1,0,1,4,3,0,0,0,0,0.4221112434003183,1.717359869608901,0,1153.5188542120675
33,2,604,2,11,3,2,2,0,78,3,3,7,1,2,8967,10187,1,1,20,4,2,0,10,2,2,3,2,1,2,1.5583958748400366,1.7988831243506849,0,810.6606600236623
31,2,359,0,18,4,0,3,1,89,3,1,1,1,1,2999,21525,0,0,16,3,2,0,2,3,3,1,0,0,0,0.7667338029849844,2.6207536032062997,0,965.7000328631384
38,1,308,0,4,3,0,1,0,78,3,3,0,3,0,11869,13275,7,0,11,3,3,3,19,3,3,15,6,9,4,2.7521988466799856,2.864998722578793,0,590.4008071524174
26,1,990,1,4,2,2,2,0,64,2,1,4,1,1,1895,16073,1,0,14,3,2,0,1,4,3,1,0,0,0,0.3972710026481472,2.3333333333333335,0,947.6893076661115
40,2,566,2,8,3,1,1,1,44,2,3,7,2,0,10675,15371,4,0,11,3,2,0,17,2,1,11,1,8,5,1.8550922320768248,2.3333333333333335,0,569.8117566552202
43,2,313,1,7,2,4,3,1,74,2,1,2,2,1,2237,4168,4,0,11,3,4,0,10,4,1,8,8,4,7,0.5116061754366261,3.0531237052109246,1,206.06362792777657
42,1,267,1,2,3,1,1,0,78,2,3,0,3,0,11818,13300,7,0,11,3,4,2,22,3,2,16,7,10,5,2.7020777343109934,2.9459953740361384,0,514.1904366713798
28,2,139,2,23,3,2,2,0,36,2,2,7,3,1,7338,24910,1,0,20,3,4,2,9,2,2,9,4,0,8,1.2752973683704114,3.3333333333333335,0,714.4403307627165
28,1,378,1,3,2,3,3,1,43,2,1,2,1,1,2568,5489,6,0,11,3,3,0,7,2,2,0,0,0,0,0.5872258837182411,2.435728100456962,1,374.475226884622
27,2,180,1,16,4,1,3,0,52,2,1,6,3,1,2441,25638,1,1,13,3,4,0,7,2,2,7,2,6,6,0.5582755247795788,3.6368242084823192,0,279.9364279720902
36,2,450,2,24,3,1,3,0,80,3,2,7,3,1,6045,13572,1,0,18,3,3,0,10,2,3,9,7,5,7,1.0505105367044465,3.51199452578343,0,522.1354854442794
37,1,419,2,19,3,3,2,0,51,2,2,7,1,1,6733,23149,4,0,14,3,2,0,12,4,2,5,3,0,1,1.1701567025648625,2.2077775169683305,0,552.1114752464914
37,2,1237,1,11,4,2,2,1,69,3,1,6,1,0,3617,11186,1,0,14,3,3,0,7,2,1,4,2,0,2,0.7050767472178097,2.4742373087003697,0,421.46402413346
21,2,236,1,10,2,1,3,0,84,3,1,7,2,2,2631,25652,1,0,17,3,2,0,1,0,3,1,0,0,0,0.5040678862808674,2.7704108453038447,0,1315.9851846906035
34,1,539,0,5,2,1,3,0,77,2,1,2,3,0,2236,10210,4,0,11,3,3,1,6,0,2,4,2,1,2,0.552005787232545,3.098973225910521,1,319.56421515767767
26,1,836,1,16,3,1,3,0,60,2,1,3,1,1,1666,16991,1,0,15,3,1,0,4,4,2,4,0,3,3,0.3809220145559424,1.9418623670711683,1,491.6211261092242
31,0,1109,1,16,4,4,3,1,73,1,1,4,1,0,2326,14377,1,1,20,3,2,1,5,2,3,4,2,2,0,0.5318872687975604,2.3333333333333335,0,387.7458189534215
43,1,600,1,7,2,3,1,1,56,2,2,4,3,1,6505,23225,2,1,18,3,2,0,14,3,3,6,4,0,4,1.264413317715284,2.267809294487897,0,457.9985246284691
52,2,632,1,7,3,3,3,0,58,2,3,5,2,1,9829,12746,4,0,14,3,4,0,20,1,2,9,8,4,8,2.004670142258551,3.1263481794277976,0,611.1522540088882
31,2,1001,1,8,2,2,1,0,40,3,1,2,1,1,4197,10208,6,0,21,3,1,0,9,2,4,4,3,0,3,0.9597160336303797,1.075933410369622,0,416.1690760619376
20,2,126,1,5,3,4,1,1,81,2,1,2,1,2,2899,13003,1,0,18,3,2,0,1,2,3,1,0,0,0,0.6628970621502939,1.4370204587719426,0,1393.431547139791
30,1,944,2,8,3,2,2,0,88,2,1,8,3,2,1081,16019,1,0,12,3,2,0,1,3,2,1,0,0,0,0.18796600062454885,2.998440406249481,0,540.8251752969832
51,1,1013,1,5,3,1,1,1,64,3,3,6,2,1,8490,21578,8,0,18,3,2,0,10,2,2,7,6,6,6,1.4928597751497694,2.311799592138058,0,767.4265086653922
42,2,1368,1,8,2,1,1,0,84,1,2,6,3,1,5339,9491,7,0,13,3,1,0,6,2,2,3,2,0,2,0.9291412022548428,2.0,0,669.121871189764
30,2,477,1,22,4,4,2,0,69,1,1,5,2,0,2569,18240,4,0,15,3,2,0,6,1,3,2,2,1,0,0.5875440670039298,2.402062497342497,0,352.25347446912133
26,2,1248,1,5,1,4,1,0,60,3,1,6,2,1,2961,22027,2,1,15,3,2,0,6,3,2,5,3,0,4,0.5565892548995862,2.1909942613490183,0,398.6739192473091
32,2,628,1,8,1,2,1,0,37,1,1,2,3,0,3198,6701,5,0,12,3,1,2,6,1,3,3,2,0,2,0.7312051998693307,2.0641899160610797,0,529.0315450397457
42,1,812,1,16,3,4,2,1,39,2,1,6,3,1,2385,15603,8,0,15,3,3,0,5,3,2,1,0,0,0,0.5431588916304049,3.3206995952547063,0,355.433426424088
22,2,1252,1,9,3,1,2,0,47,2,1,3,1,2,1345,16997,1,0,13,3,1,0,1,5,2,1,0,0,0,0.29519856856526366,1.9466485882775253,1,672.827271097636
30,2,556,0,16,3,0,1,1,55,2,1,2,1,0,2328,3106,4,1,16,3,3,2,4,2,3,2,2,2,0,0.5785741217908495,1.8968534108152135,0,441.7806589443197
30,1,933,1,5,3,1,2,0,55,1,1,4,4,0,2560,17476,2,1,13,3,2,0,6,1,2,4,4,0,0,0.5243300029450265,3.1595664441954767,0,502.3249638729015
31,1,254,1,5,2,1,1,0,47,3,1,6,2,2,2460,15258,2,0,13,3,1,0,7,2,3,3,1,0,2,0.5493895512135026,1.7244701412414558,0,326.56134210778333
33,0,944,1,15,3,4,3,0,83,1,1,6,1,1,2325,14467,1,0,22,3,2,0,4,2,3,4,2,2,0,0.5254349794695251,2.3333333333333335,0,406.89954034639527
23,1,867,1,15,2,1,3,0,43,2,1,6,2,1,2536,19035,1,1,18,3,2,2,1,2,3,1,0,0,0,0.47963624232427804,2.827738390702879,0,1268.4723458229328
20,1,972,1,9,3,1,3,0,47,2,1,5,2,2,1995,17224,1,0,13,3,1,0,1,4,2,1,1,0,1,0.37481701708439025,2.7315823088904363,0,750.383642560506
49,1,512,2,7,1,2,2,1,43,3,2,7,4,1,5270,21412,3,0,14,3,3,0,11,3,2,9,7,5,4,0.915825982898383,3.1726905636925666,0,424.3239029069424
26,2,1378,1,19,3,2,1,1,48,1,1,2,3,2,2609,10729,1,0,12,3,3,0,1,2,2,1,0,0,1,0.5966459483297752,2.517264447151241,1,1146.6379483353635
36,2,939,1,12,3,4,2,1,55,2,1,7,3,1,2168,3210,3,0,16,3,2,0,13,3,3,1,0,0,0,0.422830084778283,2.94112982624564,0,206.3104797631963
33,0,1357,1,18,2,1,1,0,67,3,1,6,3,2,5277,4652,7,1,13,3,2,0,9,3,2,5,2,0,4,0.921213542516278,2.3203845334533257,0,527.0178911877044
28,1,943,1,3,3,3,1,1,45,2,1,2,2,0,2577,7175,1,0,15,3,1,2,1,2,3,1,0,0,0,0.5893535429299435,1.4621815831519667,0,1288.9161983877864
28,1,569,1,15,3,3,2,1,48,2,1,2,2,0,2474,7266,1,0,16,3,2,2,1,2,3,1,0,0,0,0.5657126189314068,2.195553225489551,0,1237.2134976029865
27,2,293,1,6,3,1,1,0,38,2,1,6,2,2,1501,22197,1,0,12,3,3,0,1,3,3,1,0,0,0,0.30882282853832954,2.409099718057434,0,646.0969267509397
43,1,443,1,1,2,2,3,0,98,2,1,6,2,0,2364,11132,1,0,12,3,3,2,5,2,2,4,2,1,2,0.5327811587170336,2.7010638711058066,0,353.23252621545555
37,2,540,1,2,2,2,1,0,68,1,1,4,2,1,2256,3804,7,0,12,3,4,0,11,4,2,7,7,4,7,0.5159122432236729,2.773443380599948,0,186.4287883408203
20,1,870,1,6,2,1,3,0,64,2,1,2,3,1,2903,19739,1,1,18,3,2,0,1,4,3,1,0,0,0,0.6579279340540635,3.3038897081932666,0,1451.6715652273592
29,1,1234,2,12,3,3,2,1,49,2,2,7,2,2,5316,3717,6,0,15,3,2,0,7,2,2,4,2,0,2,0.9239624298641651,2.5294212523233104,1,665.969584677699
25,1,1218,1,3,1,4,4,0,32,3,1,2,3,1,3691,4604,1,0,14,3,1,0,7,2,3,7,6,5,6,0.8439081103499375,3.33290233304389,0,461.40675933382835
29,2,619,1,9,2,2,2,0,36,2,1,2,2,0,3933,10050,0,1,21,3,2,1,4,2,2,3,2,0,2,0.8992031968781178,2.5558065814371798,0,717.2768221516653
40,2,707,1,12,2,3,4,0,75,3,2,3,1,1,9236,10601,2,0,22,4,2,0,11,2,3,8,7,3,7,1.862974624657567,2.7023865092248887,0,789.2961127173921
36,1,1217,1,9,4,1,2,0,92,4,2,4,2,2,7117,9371,1,0,11,3,1,0,9,2,3,8,6,3,5,1.5175347890046067,2.3128548565055875,0,687.5050740794267
28,2,463,1,24,4,4,3,0,66,2,1,6,2,1,2529,18360,4,0,16,3,2,0,5,2,3,1,1,0,0,0.5624606248835832,2.3735075262621548,0,465.2889933643924
38,2,1245,1,11,3,1,1,1,68,2,1,3,1,2,2205,3245,3,1,15,3,2,0,8,2,1,3,2,0,2,0.5042385734557916,1.4229921095139062,0,247.6355812327086
30,1,245,0,9,3,1,1,0,38,2,1,5,2,1,1546,22367,0,0,11,3,2,0,2,2,3,2,1,0,0,0.3686194481027306,2.0641996759285437,0,567.7234168878725
29,1,431,1,10,2,1,2,0,54,1,1,7,2,2,2722,14644,1,0,14,3,2,0,1,3,2,1,1,1,1,0.4886153166275792,2.448615354580618,0,954.5269653635617
33,2,666,1,8,2,2,2,0,49,3,1,2,2,1,2550,21879,5,0,15,3,2,0,10,2,2,6,5,0,5,0.5830584546838063,2.3492204606288043,0,238.06039628226253
36,1,248,1,12,4,1,3,0,94,3,2,3,1,1,5129,6089,3,0,16,3,3,1,9,3,2,5,1,0,5,1.1245155890454361,2.5302278919727312,0,500.5189358953293
27,1,1164,0,20,3,0,1,0,52,1,1,1,3,1,2264,10347,2,0,11,3,3,0,2,1,2,1,0,0,1,0.5336040215041131,2.588268785213113,1,933.6106880052497
28,1,782,1,7,3,4,2,0,41,3,1,2,2,0,3329,17269,2,1,12,3,1,1,9,2,2,6,6,6,6,0.7612790588372288,2.0,0,321.703617067671
28,2,851,1,4,3,3,2,0,42,3,1,4,3,1,3907,16788,4,0,15,3,2,0,7,2,2,4,4,4,3,0.8932979278708938,2.726475086618459,0,536.0835254530539
38,0,525,1,4,1,1,3,1,67,2,1,2,3,0,2152,13466,5,0,13,3,4,0,1,1,2,0,0,0,0,0.4921533740763321,3.6816230507141126,0,1220.1331399228397
43,2,1188,2,7,2,1,2,0,71,3,2,7,2,2,8946,22180,6,1,16,3,3,0,8,1,2,5,4,5,5,1.5546925564199918,2.807271132498904,0,995.2713951995389
24,2,844,1,15,3,2,2,0,94,2,1,4,2,2,2668,18184,1,1,18,3,1,0,1,2,2,1,0,0,0,0.6100176878517536,2.233221766371181,0,1334.1086833317852
31,1,441,1,6,3,1,3,0,45,2,1,5,3,1,2606,9362,2,0,12,3,2,0,2,1,2,2,0,0,0,0.5193441880181983,3.121565749819102,0,1019.2012143010286
29,1,401,1,3,3,1,1,0,64,3,1,3,3,2,3022,15103,2,0,12,3,2,0,6,3,1,1,0,0,1,0.6909906459272291,2.0404514626690093,0,444.3747884263137
20,1,580,2,15,1,2,4,1,41,3,1,8,2,1,1730,26885,1,0,19,3,2,0,0,2,2,0,0,0,0,0.3006902626886906,2.864896860259856,1,1299.7717306016125
49,2,1035,2,6,3,1,1,1,64,3,3,7,2,1,8413,21242,8,0,18,3,2,0,10,2,2,7,6,6,6,1.4620252900528519,2.256665571015521,0,764.8385937826487
33,2,817,1,26,1,2,2,0,58,2,2,3,1,1,6984,11263,4,0,16,3,1,0,14,2,2,5,3,1,4,1.4078069369836992,1.8232449557883665,0,483.74565058656935
34,0,723,1,2,3,1,1,0,50,2,1,3,1,2,3970,16825,3,0,20,3,2,0,8,2,3,1,0,0,0,0.9077731300975417,2.2153976568296567,0,491.9335503189243
30,1,832,2,5,3,2,2,0,73,2,1,8,3,2,1193,16073,1,0,12,3,2,0,1,3,2,1,0,0,0,0.2073936840753418,2.730343033545433,0,596.7234775057773
34,2,810,0,10,3,1,3,1,60,3,1,1,2,0,2280,22789,4,1,16,3,3,0,7,2,1,4,3,0,3,0.5468905202858159,3.048285172955644,0,265.7317703901279
32,2,537,2,2,4,2,3,1,72,1,2,7,2,1,10003,26112,5,0,11,3,3,0,8,2,2,4,3,3,3,1.7384028758632994,2.862689687265769,1,1131.5342861476308
33,1,598,2,8,2,4,2,0,46,3,2,7,2,1,5521,17620,4,0,14,3,1,0,9,3,1,3,1,0,0,0.9595512356296246,1.9487980128256166,1,573.9742658045346
33,0,1180,1,22,3,2,1,0,62,3,2,6,3,2,5034,4136,5,0,16,3,2,0,10,3,2,7,3,1,5,0.9585666814004069,2.2205517250268474,0,452.62580291184713
33,1,414,1,17,3,0,1,0,65,3,3,5,1,1,8927,10469,3,1,18,3,3,0,11,2,2,0,0,0,0,1.7693099437558635,1.7540480776978251,0,743.944325588963
23,2,1244,1,13,3,3,3,0,66,2,1,4,2,1,2488,18516,2,0,13,3,1,0,3,2,2,2,0,0,1,0.5688612641979297,2.319887926747512,0,838.4702691162145
29,1,1243,1,16,4,3,2,1,62,2,1,3,1,0,2344,14299,1,1,17,3,3,1,5,2,3,3,2,1,1,0.5360836932466344,2.3333333333333335,0,390.80501237679647
29,1,147,1,25,2,2,2,0,41,3,3,6,4,1,7628,24328,0,0,20,3,3,2,9,2,2,9,4,1,8,1.376731816442715,3.2511102519082997,0,701.9588965996966
34,1,451,1,5,3,2,2,1,73,2,2,5,2,1,9965,24677,6,0,11,3,2,0,11,3,2,1,1,1,1,1.9619263519213956,2.3883292773147384,0,954.4070772093069
33,2,938,1,10,2,1,2,1,69,2,2,4,3,0,5140,22499,3,0,16,3,2,1,8,2,2,6,3,1,1,1.037366910365384,2.8206476168585293,0,552.9695984495274
38,2,1117,1,5,2,2,3,0,69,2,1,2,1,1,2402,4298,7,1,20,3,4,0,8,2,1,2,2,2,2,0.5491961972812652,2.993560875561185,0,266.47695491637927
26,1,1336,0,21,3,0,1,0,57,2,1,1,2,0,2862,19554,1,0,12,3,1,0,1,1,2,1,0,0,0,0.7367013825958997,1.333570856909218,0,1431.4422817710602
36,1,853,0,22,2,0,2,0,47,3,2,0,1,0,9760,11404,8,0,16,3,3,2,11,2,3,4,2,0,2,2.4640686678361043,2.2472972127689634,0,793.6309403960979
27,2,1404,1,12,3,3,2,1,49,2,1,2,3,2,3000,10940,1,0,12,3,3,0,1,2,2,1,1,1,1,0.6859189424719146,2.7440240733868495,1,1146.80801805504
26,1,451,0,16,4,0,2,0,58,3,1,1,2,0,2695,22864,0,1,11,3,2,0,7,2,2,6,6,0,0,0.6937648120164872,2.355803363524916,0,301.49307769069446
27,1,1490,2,1,2,4,1,1,91,3,1,8,2,0,2918,15788,2,0,14,3,3,1,5,3,3,3,2,0,2,0.5071238024430734,2.6199801961683526,0,486.3739868597777
29,1,120,1,12,3,4,1,0,51,2,2,6,2,1,5757,17487,4,0,11,3,1,0,7,3,1,5,2,0,0,1.0030369445292058,1.339656955752332,1,717.6951866879976
37,2,627,2,1,3,1,1,1,46,2,3,7,3,1,10556,14852,4,0,11,3,3,0,16,2,1,13,1,10,7,1.8345369714801536,2.4035784479696383,0,609.0142031663619
19,1,592,2,1,1,4,3,0,95,1,1,8,1,2,2300,21083,0,0,20,3,1,0,1,4,3,0,0,0,0,0.39970793320315806,1.8142390176893637,0,1119.8958622597474
47,2,611,1,1,2,1,1,1,97,1,2,2,3,1,5410,19348,8,1,13,3,3,0,22,2,2,1,0,0,0,1.2242960876991402,2.654134408931246,0,233.62861456858798
27,1,976,0,14,2,1,2,0,68,3,1,1,3,0,2623,22884,0,1,11,3,3,0,4,3,2,3,3,0,0,0.6375347715343994,3.0269582308579936,1,800.2950500239097
43,2,811,2,7,3,3,2,1,85,3,3,7,1,2,11306,9890,2,1,19,3,1,0,15,2,2,12,7,3,7,1.964783318563559,2.139747597590891,0,786.1427578460953
48,1,687,1,6,3,2,2,0,76,2,1,4,1,1,4589,17593,2,0,17,3,1,0,11,2,2,6,1,5,5,1.0491919004265293,1.818875352620664,0,382.43044770547
